FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DISTANCE
2011-05-24,DL,DEN,MSP,22.0,3.0,0.0,680.0
2011-12-03,UA,IAD,LAX,-8.0,3.0,0.0,2288.0
2011-11-09,US,SFO,CLT,7.0,3.0,0.0,2296.0
2011-06-21,YV,IAD,CLT,61.0,3.0,0.0,321.0
2011-06-01,CO,EWR,BOS,11.0,3.0,0.0,200.0
2011-03-08,WN,ABQ,MDW,-15.0,3.0,0.0,1121.0
2011-10-13,OO,SLC,GEG,-6.0,3.0,0.0,546.0
2011-04-09,F9,DEN,TPA,-2.0,3.0,0.0,1506.0
2011-04-15,WN,MCO,ABQ,3.0,3.0,0.0,1552.0
2011-10-30,DL,SFO,DTW,-5.0,3.0,0.0,2079.0
2011-06-15,WN,MCO,HOU,4.0,3.0,0.0,848.0
2011-03-03,F9,DEN,STL,-3.0,3.0,0.0,770.0
2011-06-11,OO,DEN,HSV,-7.0,3.0,0.0,1048.0
2011-04-26,WN,OAK,ONT,-5.0,3.0,0.0,362.0
2011-01-15,WN,SAN,PHX,0.0,3.0,0.0,304.0
2011-09-17,MQ,SBA,LAX,8.0,3.0,0.0,89.0
2011-06-16,WN,ELP,HOU,-11.0,3.0,0.0,677.0
2011-05-16,AA,BDL,DFW,-20.0,3.0,0.0,1471.0
2011-01-24,CO,IAH,SNA,-19.0,3.0,0.0,1347.0
2011-05-26,XE,IAH,BNA,9.0,3.0,0.0,657.0
2011-04-28,CO,IAH,DCA,-26.0,3.0,0.0,1208.0
2011-04-27,XE,ORD,MEM,10.0,3.0,0.0,491.0
2011-06-13,MQ,CID,DFW,0.0,3.0,0.0,685.0
2011-06-06,WN,LAS,BUR,2.0,3.0,0.0,223.0
2011-05-07,WN,TPA,IND,-3.0,3.0,0.0,838.0
2011-03-30,DL,ATL,DTW,-12.0,3.0,0.0,594.0
2011-06-09,AA,DFW,PHX,8.0,3.0,0.0,868.0
2011-06-18,WN,SEA,SJC,-13.0,3.0,0.0,696.0
2011-03-06,UA,DEN,SFO,9.0,3.0,0.0,967.0
2011-10-22,FL,ATL,SFO,-3.0,3.0,0.0,2139.0
2011-01-22,FL,MDW,ATL,2.0,3.0,0.0,590.0
2011-06-08,US,FLL,CLT,0.0,3.0,0.0,631.0
2011-02-04,DL,MSP,MCO,-6.0,3.0,0.0,1310.0
2011-03-13,XE,EWR,BUF,-9.0,3.0,0.0,282.0
2011-12-14,MQ,IND,JFK,2.0,3.0,0.0,665.0
2011-05-16,DL,ATL,PNS,-5.0,3.0,0.0,272.0
2011-01-25,DL,SRQ,ATL,-7.0,3.0,0.0,445.0
2011-04-07,OO,SMF,ACV,5.0,3.0,0.0,207.0
2011-12-07,OO,IAH,ORF,-5.0,3.0,0.0,1201.0
2011-12-07,FL,PHL,ATL,25.0,3.0,0.0,666.0
2011-06-19,CO,LAX,IAH,-7.0,3.0,0.0,1379.0
2011-01-22,MQ,GRR,DFW,3.0,3.0,0.0,931.0
2011-06-17,OO,ACV,SFO,4.0,3.0,0.0,250.0
2011-01-25,CO,IAH,SAT,2.0,3.0,0.0,191.0
2011-09-18,FL,DFW,ATL,3.0,3.0,0.0,731.0
2011-05-30,OO,TUS,SLC,12.0,3.0,0.0,601.0
2011-03-10,DL,MSP,PHX,-14.0,3.0,0.0,1276.0
2011-04-19,WN,MHT,BWI,-3.0,3.0,0.0,377.0
2011-03-11,XE,BTV,ORD,-19.0,3.0,0.0,763.0
2011-02-24,WN,PHX,CMH,-14.0,3.0,0.0,1671.0
2011-02-05,B6,RSW,BOS,-2.0,3.0,0.0,1249.0
2011-06-14,WN,DEN,OAK,4.0,3.0,0.0,957.0
2011-10-07,WN,OAK,SAN,-4.0,3.0,0.0,446.0
2011-06-24,WN,BWI,GSP,-9.0,3.0,0.0,425.0
2011-05-09,AA,DFW,LAX,13.0,3.0,0.0,1235.0
2011-06-22,AA,LAX,MIA,5.0,3.0,0.0,2342.0
2011-11-25,US,CLT,PHL,-2.0,3.0,0.0,449.0
2011-12-26,MQ,PNS,DFW,-5.0,3.0,0.0,604.0
2011-02-12,WN,LAS,SAN,-3.0,3.0,0.0,258.0
2011-12-23,OO,ASE,SFO,-25.0,3.0,0.0,848.0
2011-10-10,WN,BUF,BWI,-4.0,3.0,0.0,281.0
2011-02-12,WN,LAS,BWI,3.0,3.0,0.0,2106.0
2011-06-27,WN,LAX,PHX,0.0,3.0,0.0,370.0
2011-08-04,WN,PDX,RNO,-4.0,3.0,0.0,444.0
2011-05-04,OO,SLC,BOI,-4.0,3.0,0.0,291.0
2011-10-26,US,PHX,LAS,22.0,3.0,0.0,255.0
2011-11-10,CO,IAH,IND,3.0,3.0,0.0,844.0
2011-06-15,CO,PDX,IAH,-13.0,3.0,0.0,1825.0
2011-06-28,UA,EWR,ORD,2.0,3.0,0.0,719.0
2011-08-04,AA,LAX,HNL,-8.0,3.0,0.0,2556.0
2011-04-16,WN,SAN,PHX,-4.0,3.0,0.0,304.0
2011-06-23,WN,BWI,TPA,-9.0,3.0,0.0,842.0
2011-04-12,WN,AMA,DAL,-3.0,3.0,0.0,324.0
2011-03-15,DL,IAH,ATL,4.0,3.0,0.0,689.0
2011-01-16,WN,LAS,ONT,11.0,3.0,0.0,197.0
2011-01-27,WN,ONT,OAK,-7.0,3.0,0.0,362.0
2011-01-14,WN,BOS,BWI,-3.0,3.0,0.0,370.0
2011-01-17,MQ,DFW,LIT,-1.0,3.0,0.0,304.0
2011-01-24,AA,LAX,LAS,7.0,3.0,0.0,236.0
2011-06-23,EV,TUL,ATL,1.0,3.0,0.0,674.0
2011-03-15,WN,LAS,SLC,-2.0,3.0,0.0,368.0
2011-10-02,CO,CLE,LAS,-15.0,3.0,0.0,1824.0
2011-06-29,DL,DTW,LAS,-15.0,3.0,0.0,1750.0
2011-04-21,FL,MKE,SFO,14.0,3.0,0.0,1845.0
2011-10-28,DL,ATL,SAV,-16.0,3.0,0.0,214.0
2011-06-24,US,PHL,MSP,10.0,3.0,0.0,980.0
2011-01-14,WN,LAS,SEA,-4.0,3.0,0.0,866.0
2011-01-16,WN,PHX,MCI,5.0,3.0,0.0,1044.0
2011-06-24,OO,DAY,ORD,0.0,3.0,0.0,240.0
2011-11-10,AA,DFW,PDX,22.0,3.0,0.0,1616.0
2011-01-01,MQ,TUL,ORD,-29.0,3.0,0.0,585.0
2011-10-11,US,CLT,DFW,-6.0,3.0,0.0,936.0
2011-06-17,WN,MDW,LAX,-2.0,3.0,0.0,1751.0
2011-02-11,DL,DFW,ATL,-4.0,3.0,0.0,732.0
2011-06-25,WN,TPA,ALB,-6.0,4.0,0.0,1130.0
2011-04-06,WN,LAX,SFO,4.0,4.0,0.0,337.0
2011-12-25,XE,IAH,DEN,-16.0,4.0,0.0,862.0
2011-06-10,DL,ATL,SAN,-2.0,4.0,0.0,1891.0
2011-08-10,WN,LBB,DAL,-8.0,4.0,0.0,293.0
2011-01-04,AA,JFK,MIA,-17.0,4.0,0.0,1090.0
2011-05-22,WN,TUS,LAX,9.0,4.0,0.0,451.0
2011-10-05,WN,IND,DEN,-21.0,4.0,0.0,977.0
2011-02-13,DL,MSP,ANC,9.0,4.0,0.0,2518.0
2011-11-03,XE,MKE,CLE,12.0,4.0,0.0,328.0
2011-03-24,DL,SLC,DTW,-4.0,4.0,0.0,1481.0
2011-11-02,WN,ABQ,TUS,1.0,4.0,0.0,321.0
2011-11-02,WN,PHX,SAN,-4.0,4.0,0.0,304.0
2011-11-10,MQ,DCA,ORD,8.0,4.0,0.0,612.0
2011-10-07,WN,DAL,STL,-5.0,4.0,0.0,546.0
2011-06-07,DL,MHT,ATL,-10.0,4.0,0.0,952.0
2011-02-23,UA,LAX,PHL,-41.0,4.0,0.0,2401.0
2011-01-31,EV,TLH,ATL,-4.0,4.0,0.0,223.0
2011-03-18,US,ATL,PHL,-2.0,4.0,0.0,665.0
2011-11-16,WN,STL,HOU,2.0,4.0,0.0,687.0
2011-12-26,YV,CLT,IAD,-4.0,4.0,0.0,322.0
2011-01-03,DL,ATL,MDW,-3.0,4.0,0.0,590.0
2011-04-16,US,PHX,PHL,27.0,4.0,0.0,2075.0
2011-04-20,WN,SLC,SEA,-12.0,4.0,0.0,689.0
2011-10-03,YV,PHX,ABQ,2.0,4.0,0.0,328.0
2011-06-03,WN,ONT,LAS,5.0,4.0,0.0,197.0
2011-02-27,US,PBI,DCA,9.0,4.0,0.0,857.0
2011-04-16,WN,EWR,MDW,-20.0,4.0,0.0,711.0
2011-02-02,WN,PDX,MCI,21.0,4.0,0.0,1481.0
2011-08-14,DL,DTW,DCA,29.0,4.0,0.0,405.0
2011-09-22,F9,MSP,DEN,-14.0,4.0,0.0,680.0
2011-01-15,B6,JFK,OAK,-8.0,4.0,0.0,2576.0
2011-06-02,WN,TPA,PHX,-21.0,4.0,0.0,1788.0
2011-02-10,US,JAX,CLT,-2.0,4.0,0.0,329.0
2011-08-19,MQ,ORD,IAH,-25.0,4.0,0.0,925.0
2011-05-19,WN,HOU,DAL,1.0,4.0,0.0,239.0
2011-09-25,AS,SEA,STL,20.0,4.0,0.0,1709.0
2011-03-21,WN,LBB,DAL,-4.0,4.0,0.0,293.0
2011-09-26,WN,MAF,DAL,-3.0,4.0,0.0,319.0
2011-08-13,B6,LGA,FLL,-4.0,4.0,0.0,1076.0
2011-08-13,WN,SNA,SFO,-14.0,4.0,0.0,372.0
2011-12-20,WN,MDW,PHX,-33.0,4.0,0.0,1444.0
2011-05-12,UA,IAD,AUS,,4.0,0.0,1297.0
2011-11-04,B6,FLL,LGA,-10.0,4.0,0.0,1076.0
2011-01-15,MQ,GSP,DFW,-11.0,4.0,0.0,862.0
2011-06-09,F9,DFW,DEN,-4.0,4.0,0.0,641.0
2011-02-12,WN,DEN,TUL,2.0,4.0,0.0,541.0
2011-03-01,US,CLT,MCI,3.0,4.0,0.0,809.0
2011-12-13,CO,EWR,LAX,27.0,4.0,0.0,2454.0
2011-04-15,F9,MKE,DEN,-12.0,4.0,0.0,896.0
2011-09-19,AA,ORD,SJU,-16.0,4.0,0.0,2072.0
2011-08-21,DL,MSP,BWI,-12.0,4.0,0.0,936.0
2011-04-24,OO,SLC,MCI,-5.0,4.0,0.0,919.0
2011-09-21,WN,PHX,RNO,-8.0,4.0,0.0,601.0
2011-10-10,XE,RIC,IAD,-3.0,4.0,0.0,100.0
2011-06-18,DL,JFK,SFO,51.0,4.0,0.0,2586.0
2011-09-21,UA,SNA,DEN,-1.0,4.0,0.0,846.0
2011-09-28,FL,ATL,DCA,4.0,4.0,0.0,547.0
2011-11-04,DL,SLC,SEA,-17.0,4.0,0.0,689.0
2011-06-07,WN,SAT,LAS,-4.0,4.0,0.0,1069.0
2011-03-23,FL,PIT,TPA,-1.0,4.0,0.0,873.0
2011-01-03,US,CLT,FLL,1.0,4.0,0.0,631.0
2011-10-27,MQ,DFW,LIT,0.0,4.0,0.0,304.0
2011-03-31,AA,AUS,DFW,10.0,4.0,0.0,190.0
2011-08-03,EV,ATL,TRI,5.0,4.0,0.0,227.0
2011-06-18,B6,HPN,FLL,-6.0,4.0,0.0,1098.0
2011-02-08,CO,IAH,PHL,-4.0,4.0,0.0,1324.0
2011-05-29,AS,SMF,SEA,9.0,4.0,0.0,605.0
2011-06-28,EV,TYS,ATL,15.0,4.0,0.0,152.0
2011-11-19,AS,PHX,SEA,-11.0,4.0,0.0,1107.0
2011-06-17,AA,LAS,ORD,26.0,4.0,0.0,1515.0
2011-08-31,DL,SJU,JFK,10.0,4.0,0.0,1598.0
2011-10-21,US,PHL,PWM,-2.0,4.0,0.0,364.0
2011-02-09,WN,DAL,SAT,4.0,4.0,0.0,248.0
2011-03-13,DL,DCA,ATL,-3.0,4.0,0.0,547.0
2011-03-12,DL,FAR,MSP,24.0,4.0,0.0,223.0
2011-10-30,WN,MCO,PIT,-4.0,4.0,0.0,834.0
2011-06-17,FL,MSP,MKE,10.0,4.0,0.0,297.0
2011-05-27,DL,ATL,ORF,-3.0,4.0,0.0,516.0
2011-10-26,DL,FLL,ATL,-7.0,4.0,0.0,581.0
2011-04-01,EV,MLU,ATL,-7.0,4.0,0.0,448.0
2011-12-02,WN,LAS,SMF,6.0,4.0,0.0,397.0
2011-06-22,AA,DFW,ANC,-4.0,4.0,0.0,3043.0
2011-11-30,UA,DEN,FSD,-9.0,4.0,0.0,483.0
2011-11-30,XE,TYS,ORD,-15.0,4.0,0.0,475.0
2011-03-10,AA,DFW,SFO,1.0,4.0,0.0,1464.0
2011-12-01,FL,ATL,CAK,28.0,4.0,0.0,528.0
2011-10-25,EV,BNA,ATL,-5.0,4.0,0.0,214.0
2011-09-05,OO,BFL,LAX,-2.0,4.0,0.0,109.0
2011-10-31,CO,PHX,EWR,-19.0,4.0,0.0,2133.0
2011-08-30,YV,BUF,IAD,-4.0,4.0,0.0,283.0
2011-05-29,US,FLL,CLT,-1.0,4.0,0.0,631.0
2011-11-29,WN,DAL,MAF,-2.0,4.0,0.0,319.0
2011-11-29,XE,IAH,CMH,9.0,4.0,0.0,986.0
2011-08-28,AA,MCI,DFW,-16.0,4.0,0.0,460.0
2011-11-28,WN,SMF,SEA,-7.0,4.0,0.0,605.0
2011-11-24,WN,SAN,PHX,1.0,4.0,0.0,304.0
2011-01-21,WN,HOU,TPA,-4.0,4.0,0.0,781.0
2011-08-26,AA,ORD,LAX,-11.0,4.0,0.0,1745.0
2011-06-04,WN,IND,MCI,-6.0,4.0,0.0,451.0
2011-08-02,FL,ATL,LAS,-24.0,4.0,0.0,1747.0
2011-08-02,US,DCA,CLT,-1.0,4.0,0.0,331.0
2011-08-26,WN,ELP,PHX,3.0,4.0,0.0,347.0
2011-06-30,AA,DFW,ATL,2.0,4.0,0.0,732.0
2011-04-12,UA,IAD,MCO,50.0,5.0,0.0,758.0
2011-08-12,UA,ORD,LAX,11.0,5.0,0.0,1745.0
2011-12-16,XE,IAH,CRP,20.0,5.0,0.0,201.0
2011-11-01,DL,DTW,LAS,1.0,5.0,0.0,1749.0
2011-06-14,DL,LIT,ATL,-13.0,5.0,0.0,453.0
2011-04-08,WN,MCO,DEN,-13.0,5.0,0.0,1546.0
2011-04-15,WN,LAS,DEN,-1.0,5.0,0.0,629.0
2011-02-26,FL,IND,LGA,-11.0,5.0,0.0,659.0
2011-06-22,DL,ATL,MLB,73.0,5.0,0.0,443.0
2011-03-11,WN,ABQ,BWI,-1.0,5.0,0.0,1670.0
2011-06-09,WN,PHX,HOU,-5.0,5.0,0.0,1020.0
2011-03-11,US,DFW,LAS,-4.0,5.0,0.0,1055.0
2011-06-02,FL,MSP,MKE,-3.0,5.0,0.0,297.0
2011-03-25,DL,DEN,ATL,-4.0,5.0,0.0,1199.0
2011-04-24,WN,PHX,SNA,1.0,5.0,0.0,338.0
2011-09-30,EV,SGF,ATL,-10.0,5.0,0.0,563.0
2011-12-01,WN,HOU,OAK,-14.0,5.0,0.0,1642.0
2011-01-21,WN,SAT,HRL,-2.0,5.0,0.0,233.0
2011-03-11,OO,SFO,FAT,-1.0,5.0,0.0,158.0
2011-04-08,OO,IPL,LAX,32.0,5.0,0.0,181.0
2011-10-04,WN,PHX,SAN,-4.0,5.0,0.0,304.0
2011-01-23,AS,HNL,SEA,-2.0,5.0,0.0,2677.0
2011-06-11,XE,IAD,CHS,1.0,5.0,0.0,441.0
2011-06-03,WN,STL,LAS,-9.0,5.0,0.0,1372.0
2011-01-28,WN,STL,MDW,1.0,5.0,0.0,251.0
2011-08-12,XE,SDF,EWR,0.0,5.0,0.0,642.0
2011-08-05,US,PHL,ORD,9.0,5.0,0.0,678.0
2011-06-06,EV,ATL,GPT,4.0,5.0,0.0,352.0
2011-02-19,CO,EWR,MCO,21.0,5.0,0.0,938.0
2011-05-02,OO,MFR,SFO,-4.0,5.0,0.0,329.0
2011-03-15,US,CLT,MIA,10.0,5.0,0.0,650.0
2011-04-01,WN,LAS,SJC,5.0,5.0,0.0,387.0
2011-11-20,CO,DEN,CLE,-11.0,5.0,0.0,1201.0
2011-12-18,WN,BNA,SAT,-9.0,5.0,0.0,822.0
2011-01-17,WN,MSY,HOU,15.0,5.0,0.0,303.0
2011-02-12,WN,BWI,HOU,-6.0,5.0,0.0,1246.0
2011-05-24,WN,DAL,HOU,7.0,5.0,0.0,239.0
2011-04-19,XE,CLE,BOS,13.0,5.0,0.0,563.0
2011-12-17,WN,BNA,PHL,-17.0,5.0,0.0,675.0
2011-11-08,XE,ORD,SGF,8.0,5.0,0.0,438.0
2011-08-15,MQ,OKC,ORD,0.0,5.0,0.0,693.0
2011-11-06,WN,HOU,PHX,-10.0,5.0,0.0,1020.0
2011-02-24,DL,MCO,DCA,14.0,5.0,0.0,759.0
2011-10-24,MQ,LAX,SLC,-1.0,5.0,0.0,590.0
2011-02-18,AA,MIA,MSY,2.0,5.0,0.0,674.0
2011-01-20,WN,DAL,AUS,5.0,5.0,0.0,189.0
2011-08-26,B6,HPN,MCO,23.0,5.0,0.0,972.0
2011-08-04,WN,PHL,PHX,-19.0,5.0,0.0,2075.0
2011-06-23,AA,ORD,AUS,5.0,5.0,0.0,978.0
2011-08-25,WN,BUF,MDW,-3.0,5.0,0.0,468.0
2011-02-01,US,SJC,PHX,0.0,5.0,0.0,622.0
2011-02-17,WN,SNA,PHX,1.0,5.0,0.0,338.0
2011-10-02,DL,BOS,DTW,-7.0,5.0,0.0,632.0
2011-10-17,UA,SAN,DEN,-4.0,5.0,0.0,853.0
2011-09-25,OO,LAX,SFO,-6.0,5.0,0.0,337.0
2011-08-10,CO,EWR,HNL,20.0,5.0,0.0,4963.0
2011-03-12,CO,MIA,EWR,-2.0,5.0,0.0,1086.0
2011-05-27,DL,MCO,JFK,59.0,5.0,0.0,944.0
2011-06-23,CO,EWR,MCO,36.0,5.0,0.0,938.0
2011-03-12,DL,MEM,LAX,-7.0,5.0,0.0,1619.0
2011-11-22,WN,BWI,CMH,2.0,5.0,0.0,337.0
2011-01-24,WN,PHX,MKE,4.0,5.0,0.0,1460.0
2011-03-13,DL,SLC,MSP,0.0,5.0,0.0,991.0
2011-10-03,OO,DEN,TUS,3.0,5.0,0.0,639.0
2011-06-16,US,TPA,CLT,15.0,5.0,0.0,508.0
2011-10-06,AA,LGA,ORD,-10.0,5.0,0.0,733.0
2011-02-21,OO,LAX,SAT,0.0,5.0,0.0,1211.0
2011-04-21,YV,MHT,CLT,15.0,5.0,0.0,737.0
2011-11-16,DL,SLC,LAS,-1.0,5.0,0.0,368.0
2011-05-24,YV,PHX,ABQ,-5.0,5.0,0.0,328.0
2011-06-24,MQ,LAX,TUS,4.0,5.0,0.0,451.0
2011-06-30,CO,DEN,CLE,5.0,5.0,0.0,1201.0
2011-04-10,XE,IAH,GPT,4.0,5.0,0.0,376.0
2011-09-04,WN,PBI,PHL,12.0,5.0,0.0,951.0
2011-06-24,WN,SAN,PHX,-9.0,5.0,0.0,304.0
2011-06-01,WN,MSY,DAL,-3.0,5.0,0.0,437.0
2011-06-01,WN,MCO,BDL,18.0,5.0,0.0,1050.0
2011-04-10,MQ,JFK,CLE,7.0,5.0,0.0,425.0
2011-06-09,AA,DFW,MIA,-8.0,5.0,0.0,1121.0
2011-05-12,US,ATL,CLT,21.0,5.0,0.0,227.0
2011-12-15,WN,ECP,MCO,3.0,5.0,0.0,301.0
2011-04-18,EV,DTW,EWR,2.0,5.0,0.0,487.0
2011-12-15,WN,SMF,PHX,2.0,5.0,0.0,647.0
2011-02-12,OO,MCI,SLC,3.0,5.0,0.0,919.0
2011-03-19,DL,SLC,PHX,36.0,5.0,0.0,507.0
2011-09-30,XE,EWR,MHT,1.0,5.0,0.0,209.0
2011-10-22,UA,ORD,SFO,0.0,5.0,0.0,1846.0
2011-12-27,CO,IAD,STT,-7.0,5.0,0.0,1606.0
2011-09-19,AA,MIA,STT,0.0,5.0,0.0,1107.0
2011-01-16,WN,MDW,CLE,-7.0,5.0,0.0,307.0
2011-11-13,DL,SLC,LAS,-2.0,5.0,0.0,368.0
2011-09-19,UA,DEN,CMH,4.0,5.0,0.0,1154.0
2011-02-16,OO,RNO,SFO,16.0,5.0,0.0,192.0
2011-01-18,XE,MAF,IAH,17.0,5.0,0.0,429.0
2011-12-31,OO,ELP,IAH,27.0,5.0,0.0,667.0
2011-12-21,DL,ATL,PHX,-1.0,6.0,0.0,1587.0
2011-01-12,AA,DFW,MIA,5.0,6.0,0.0,1121.0
2011-05-26,WN,SJC,MDW,-17.0,6.0,0.0,1838.0
2011-11-06,CO,EWR,SNA,4.0,6.0,0.0,2434.0
2011-06-30,WN,BWI,BUF,7.0,6.0,0.0,281.0
2011-01-27,FL,MCO,DCA,-3.0,6.0,0.0,759.0
2011-10-31,WN,LAS,ABQ,-7.0,6.0,0.0,486.0
2011-02-07,AS,ANC,CDV,-5.0,6.0,0.0,160.0
2011-08-17,AA,LAX,ORD,-15.0,6.0,0.0,1745.0
2011-02-05,WN,BNA,MDW,1.0,6.0,0.0,395.0
2011-03-13,US,PHL,ORD,3.0,6.0,0.0,678.0
2011-01-21,DL,JFK,SLC,40.0,6.0,0.0,1989.0
2011-12-30,US,SMF,PHX,1.0,6.0,0.0,647.0
2011-12-26,WN,PHX,SEA,0.0,6.0,0.0,1107.0
2011-06-24,US,CLT,RDU,5.0,6.0,0.0,130.0
2011-11-10,WN,DEN,LAS,1.0,6.0,0.0,628.0
2011-09-02,DL,MSY,ATL,-4.0,6.0,0.0,425.0
2011-01-24,AA,ORD,SEA,1.0,6.0,0.0,1721.0
2011-10-03,WN,PIT,TPA,-14.0,6.0,0.0,873.0
2011-02-16,UA,DEN,BZN,9.0,6.0,0.0,525.0
2011-10-28,AA,AUS,LAX,16.0,6.0,0.0,1242.0
2011-10-02,DL,CMH,LAX,-13.0,6.0,0.0,1995.0
2011-10-30,WN,AUS,DAL,6.0,6.0,0.0,189.0
2011-11-21,OO,DEN,TUS,3.0,6.0,0.0,639.0
2011-05-26,UA,ORD,PHL,18.0,6.0,0.0,678.0
2011-12-24,CO,SNA,IAH,8.0,6.0,0.0,1346.0
2011-05-18,OO,SLC,ABQ,6.0,6.0,0.0,493.0
2011-06-15,AA,DFW,MIA,-15.0,6.0,0.0,1121.0
2011-06-28,AA,IAH,DFW,27.0,6.0,0.0,224.0
2011-11-29,WN,HOU,SAN,-6.0,6.0,0.0,1313.0
2011-05-30,MQ,CVG,MIA,-9.0,6.0,0.0,948.0
2011-04-18,WN,MDW,JAN,-1.0,6.0,0.0,666.0
2011-11-11,AS,LAX,DCA,0.0,6.0,0.0,2311.0
2011-11-22,DL,TPA,DTW,-3.0,6.0,0.0,983.0
2011-09-30,DL,PHL,MSP,-15.0,6.0,0.0,980.0
2011-10-09,XE,OMA,ORD,1.0,6.0,0.0,416.0
2011-11-11,CO,IAH,SJU,1.0,6.0,0.0,2007.0
2011-09-05,DL,ATL,EWR,2.0,6.0,0.0,746.0
2011-12-15,OO,LAS,LAX,3.0,6.0,0.0,236.0
2011-06-07,XE,EWR,CLT,-1.0,6.0,0.0,529.0
2011-06-19,EV,ALB,ORD,-10.0,6.0,0.0,723.0
2011-09-21,XE,ORD,RAP,4.0,6.0,0.0,779.0
2011-10-15,WN,MSY,LAS,-10.0,6.0,0.0,1500.0
2011-01-23,DL,MSY,ATL,-2.0,6.0,0.0,425.0
2011-06-09,AA,IND,DFW,-19.0,6.0,0.0,762.0
2011-08-07,WN,HOU,STL,-3.0,6.0,0.0,687.0
2011-08-11,WN,LAS,ABQ,3.0,6.0,0.0,486.0
2011-04-23,XE,IAH,GSP,8.0,6.0,0.0,838.0
2011-04-09,OO,SLC,BUR,31.0,6.0,0.0,574.0
2011-11-01,AA,ORD,TUS,30.0,6.0,0.0,1437.0
2011-01-09,DL,MSP,LAS,1.0,6.0,0.0,1300.0
2011-10-14,CO,ORD,EWR,55.0,6.0,0.0,719.0
2011-03-19,US,CLT,SJU,35.0,6.0,0.0,1474.0
2011-12-16,XE,ORD,FAR,4.0,6.0,0.0,557.0
2011-04-03,OO,DEN,RAP,18.0,6.0,0.0,300.0
2011-06-02,EV,HOU,ATL,20.0,6.0,0.0,696.0
2011-02-16,WN,BUR,SMF,8.0,6.0,0.0,358.0
2011-11-03,AA,SFO,MIA,-5.0,6.0,0.0,2585.0
2011-06-07,CO,IAH,RSW,19.0,6.0,0.0,861.0
2011-10-18,WN,DEN,BNA,-9.0,6.0,0.0,1014.0
2011-06-14,DL,DTW,ATL,-14.0,6.0,0.0,594.0
2011-05-11,EV,ATL,TRI,5.0,6.0,0.0,227.0
2011-10-19,WN,TPA,ALB,-12.0,6.0,0.0,1130.0
2011-10-19,US,CLT,PWM,-25.0,6.0,0.0,813.0
2011-12-06,CO,EWR,IAH,41.0,6.0,0.0,1400.0
2011-03-19,WN,LAS,MCI,-1.0,6.0,0.0,1140.0
2011-08-27,FL,ATL,SFO,-22.0,6.0,0.0,2139.0
2011-02-12,US,CLT,SFO,32.0,6.0,0.0,2296.0
2011-09-12,WN,ABQ,BWI,1.0,6.0,0.0,1670.0
2011-12-07,US,DFW,CLT,22.0,6.0,0.0,936.0
2011-09-17,AA,MIA,MCO,18.0,6.0,0.0,192.0
2011-08-25,WN,OKC,BWI,2.0,6.0,0.0,1180.0
2011-01-25,DL,LGA,MEM,10.0,6.0,0.0,963.0
2011-01-30,AA,STL,DFW,-5.0,6.0,0.0,551.0
2011-11-05,UA,DEN,OAK,15.0,6.0,0.0,957.0
2011-08-23,WN,DEN,SLC,-8.0,6.0,0.0,391.0
2011-12-18,US,MCO,CLT,16.0,6.0,0.0,468.0
2011-12-18,YV,PHX,SBP,7.0,6.0,0.0,509.0
2011-01-05,WN,SMF,PHX,7.0,6.0,0.0,647.0
2011-08-14,F9,DEN,MKE,5.0,6.0,0.0,896.0
2011-02-26,WN,MDW,STL,10.0,6.0,0.0,251.0
2011-01-14,DL,ATL,DFW,-7.0,6.0,0.0,732.0
2011-06-21,YV,CLT,IAD,3.0,6.0,0.0,321.0
2011-05-17,UA,DEN,BWI,28.0,7.0,0.0,1491.0
2011-02-26,WN,MDW,TPA,5.0,7.0,0.0,997.0
2011-11-13,FL,MCO,STL,14.0,7.0,0.0,882.0
2011-02-06,WN,LAS,SNA,-6.0,7.0,0.0,226.0
2011-12-12,US,PHX,SNA,8.0,7.0,0.0,338.0
2011-09-09,B6,SFO,JFK,23.0,7.0,0.0,2586.0
2011-03-10,OO,MKE,ORD,4.0,7.0,0.0,67.0
2011-04-26,XE,IND,EWR,34.0,7.0,0.0,644.0
2011-06-30,EV,GPT,ATL,-2.0,7.0,0.0,352.0
2011-06-01,WN,OKC,BWI,-3.0,7.0,0.0,1180.0
2011-11-25,WN,DAL,HOU,3.0,7.0,0.0,239.0
2011-03-21,AA,SFO,JFK,-1.0,7.0,0.0,2586.0
2011-04-20,AA,DFW,LAS,3.0,7.0,0.0,1055.0
2011-08-17,OO,SFO,PHX,11.0,7.0,0.0,651.0
2011-06-02,WN,LAX,LAS,3.0,7.0,0.0,236.0
2011-01-08,WN,SAN,HOU,-14.0,7.0,0.0,1312.0
2011-09-03,YV,LAS,LAX,12.0,7.0,0.0,236.0
2011-10-25,AA,ORD,PHX,36.0,7.0,0.0,1440.0
2011-10-17,WN,SEA,SLC,2.0,7.0,0.0,689.0
2011-03-16,OO,DEN,FCA,6.0,7.0,0.0,752.0
2011-10-21,MQ,BNA,DCA,7.0,7.0,0.0,562.0
2011-06-23,FL,MCO,CAK,-4.0,7.0,0.0,860.0
2011-05-26,UA,LAX,IAD,-6.0,7.0,0.0,2288.0
2011-04-05,AA,ORD,PHX,9.0,7.0,0.0,1440.0
2011-06-11,YV,DTW,CLT,20.0,7.0,0.0,500.0
