MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT,Condition
12,17,2,3,30,1,168,944,1319,1354,47,35,28,89,7,17,0,29.71,22,33,20,0
12,17,2,1,4,0,77,187,1380,1375,17,35,28,89,8,12,0,29.75,22,33,20,0
12,17,2,3,58,1,228,1598,1310,1410,158,35,28,89,8,12,0,29.75,17,19,19,0
12,17,2,3,6,1,74,266,1378,13,12,22,8,72,16,20,33,30.07,11,12,21,0
12,17,2,3,26,1,157,828,1230,17,1387,22,8,72,16,20,33,30.07,11,12,18,0
12,17,2,4,28,1,378,2475,1289,43,47,22,8,72,16,20,33,30.07,11,12,23,0
12,17,2,3,38,1,59,150,1370,95,1429,35,26,82,8,16,25,29.77,4,3,13,0
12,17,2,3,7,1,85,301,1320,96,1405,35,26,82,8,16,25,29.77,4,3,13,0
12,17,2,3,5,1,223,1576,1439,128,282,34,22,75,8,23,30,29.78,1,2,14,1
12,17,2,3,58,1,226,1598,1412,129,258,34,22,75,8,23,30,29.78,1,2,17,1
12,17,2,3,50,1,78,264,1380,205,18,33,21,75,8,17,29,29.79,1,0,17,0
12,17,2,3,7,1,83,301,876,266,959,33,20,72,8,15,0,29.8,0,3,15,3
12,18,3,3,20,0,181,1069,301,301,482,33,20,72,8,17,0,29.81,9,21,16,3
12,18,3,3,58,0,222,1598,301,312,583,33,20,72,8,17,0,29.81,9,21,21,3
12,18,3,3,28,0,371,2475,340,333,531,33,20,72,8,17,0,29.81,9,21,17,3
12,18,3,1,42,0,365,2153,345,343,590,33,20,72,8,17,0,29.81,9,21,19,3
12,18,3,3,29,0,368,2465,357,352,545,33,19,70,8,20,29,29.84,9,21,19,3
12,18,3,1,28,0,394,2475,360,353,574,33,19,70,8,20,29,29.84,9,21,16,3
12,18,3,3,10,0,124,636,351,355,475,33,19,70,8,20,29,29.84,9,21,15,3
12,18,3,4,1,0,158,760,360,362,518,33,19,70,8,20,29,29.84,17,21,19,3
12,18,3,3,7,0,80,301,360,363,440,33,19,70,8,20,29,29.84,17,21,16,3
12,17,2,0,4,1,88,187,1289,364,1377,33,19,70,8,20,29,29.84,19,18,33,3
12,18,3,3,27,0,343,2248,360,364,523,33,19,70,8,20,29,29.84,17,21,14,3
12,17,2,3,4,1,68,187,1360,372,1428,33,19,70,8,20,29,29.84,19,18,23,3
12,18,3,1,31,0,202,1089,372,375,574,33,19,70,8,20,29,29.84,17,21,18,3
12,18,3,3,33,0,204,1182,387,379,531,33,19,70,8,20,29,29.84,17,21,17,3
12,18,3,1,17,0,253,1391,390,385,583,33,19,70,8,20,29,29.84,17,21,16,3
12,18,3,3,39,0,173,1028,385,385,558,33,19,70,8,20,29,29.84,17,21,18,3
12,18,3,1,42,0,360,2153,390,387,630,33,19,70,8,20,29,29.84,17,21,18,3
12,18,3,3,51,0,188,1074,405,401,593,33,19,70,8,20,29,29.84,17,21,16,3
12,18,3,4,59,0,340,1990,409,402,629,33,19,70,8,20,29,29.84,17,21,12,3
12,18,3,3,28,0,377,2475,419,413,616,33,19,70,15,12,0,29.87,17,21,15,3
12,18,3,4,32,0,205,1029,420,415,565,33,19,70,15,12,0,29.87,17,21,22,3
12,18,3,4,28,0,385,2475,420,418,625,33,19,70,15,12,0,29.87,17,21,18,3
12,18,3,3,63,0,75,209,427,419,502,33,19,70,15,12,0,29.87,17,21,12,3
12,18,3,2,56,0,407,2586,420,420,647,33,19,70,15,12,0,29.87,38,32,23,3
12,18,3,4,56,0,409,2586,420,420,649,33,19,70,15,12,0,29.87,38,32,13,3
12,18,3,1,31,0,204,1089,420,421,624,33,19,70,15,12,0,29.87,38,32,23,3
12,18,3,2,40,0,385,2454,425,426,630,33,19,70,15,12,0,29.87,38,32,30,3
12,18,3,3,54,0,143,718,432,427,575,33,19,70,15,12,0,29.87,38,32,18,3
12,18,3,3,1,1,151,760,410,432,561,33,19,70,15,12,0,29.87,38,32,18,3
12,18,3,4,55,0,390,2422,420,432,630,33,19,70,15,12,0,29.87,38,32,34,3
12,18,3,0,43,0,114,340,440,434,554,33,19,70,15,12,0,29.87,38,32,18,3
12,18,3,3,56,0,393,2586,428,438,641,33,19,70,15,12,0,29.87,38,32,22,3
12,18,3,1,12,1,134,541,360,441,494,33,19,70,15,12,0,29.87,38,32,22,3
12,18,3,6,48,0,93,288,450,442,543,33,19,70,15,12,0,29.87,38,32,22,3
12,18,3,1,28,0,393,2475,450,444,663,33,19,70,15,12,0,29.87,38,32,24,3
12,18,3,3,64,0,179,1005,450,449,629,33,19,70,15,12,0,29.87,38,32,20,3
12,18,3,3,26,0,153,828,469,465,622,33,19,70,15,12,0,29.87,38,32,28,3
12,18,3,3,50,1,81,264,444,467,525,33,19,70,15,12,0,29.87,38,32,18,3
12,18,3,4,33,0,215,1182,475,467,630,33,19,70,15,12,0,29.87,38,32,23,3
12,18,3,0,7,0,101,301,474,468,575,33,19,70,15,12,0,29.87,38,32,20,3
12,18,3,3,59,0,317,1990,470,468,667,33,19,70,15,12,0,29.87,38,32,19,3
12,18,3,6,47,0,113,427,480,470,593,33,19,70,15,12,0,29.87,38,32,40,3
12,18,3,1,12,0,142,541,480,471,622,35,19,64,15,12,0,29.87,38,32,28,3
12,18,3,4,4,1,81,187,420,471,501,35,19,64,15,12,0,29.87,38,32,28,3
12,18,3,4,23,0,270,1417,480,478,690,35,19,64,15,12,0,29.87,38,32,24,3
12,18,3,3,28,0,376,2475,480,478,676,35,19,64,15,12,0,29.87,38,32,19,3
12,18,3,4,52,0,395,2446,485,480,700,35,19,64,15,12,0,29.87,49,15,26,3
12,18,3,3,20,0,187,1069,480,481,667,35,19,64,15,12,0,29.87,49,15,21,3
12,18,3,4,42,0,355,2153,485,482,720,35,19,64,15,12,0,29.87,49,15,33,3
12,18,3,4,58,0,229,1598,485,484,774,35,19,64,15,12,0,29.87,49,15,33,3
12,18,3,4,16,0,292,1626,485,484,657,35,19,64,15,12,0,29.87,49,15,17,3
12,18,3,4,28,0,390,2475,485,485,695,35,19,64,15,12,0,29.87,49,15,20,3
12,18,3,4,27,0,371,2248,485,485,676,35,19,64,15,12,0,29.87,49,15,24,3
12,18,3,4,57,0,403,2569,485,485,708,35,19,64,15,12,0,29.87,49,15,41,3
12,18,3,4,64,0,189,1005,490,490,679,35,19,64,15,12,0,29.87,49,15,34,3
12,18,3,3,36,1,163,740,470,490,573,35,19,64,15,12,0,29.87,49,15,22,3
12,18,3,0,50,0,101,264,479,493,580,35,19,64,15,12,0,29.87,49,15,39,3
12,18,3,3,47,0,104,427,488,493,592,35,19,64,15,12,0,29.87,49,15,17,3
12,18,3,4,20,0,196,1069,485,494,681,35,19,64,15,12,0,29.87,49,15,33,3
12,18,3,3,30,1,174,944,415,500,589,35,19,64,15,12,0,29.87,49,15,31,3
12,18,3,3,52,0,376,2446,510,504,706,35,19,64,15,12,0,29.87,49,15,22,3
12,18,3,0,11,0,136,425,510,507,646,35,19,64,15,12,0,29.87,49,15,29,3
12,18,3,3,28,0,379,2475,515,508,714,35,19,64,15,12,0,29.87,49,15,26,3
12,18,3,4,1,0,163,760,510,509,673,35,19,64,15,12,0,29.87,49,15,22,3
12,18,3,0,3,0,173,765,517,512,630,35,19,64,15,12,0,29.87,49,15,17,3
12,18,3,0,36,1,182,740,488,512,610,35,19,64,15,12,0,29.87,49,15,28,3
12,18,3,0,17,0,267,1391,519,517,726,35,19,64,15,12,0,29.87,49,15,21,3
12,18,3,0,9,0,83,184,525,518,608,35,19,64,15,12,0,29.87,49,15,21,3
12,18,3,3,55,0,382,2422,520,521,722,35,19,64,15,12,0,29.87,49,15,29,3
12,18,3,0,22,0,87,228,530,525,617,35,19,64,15,12,0,29.87,49,15,17,3
12,18,3,3,7,1,84,301,460,529,544,35,19,64,15,12,0,29.87,49,15,18,3
12,18,3,3,2,0,252,1521,533,532,725,36,21,67,17,12,0,29.87,49,15,13,3
12,18,3,0,15,0,97,213,531,537,628,36,21,67,17,12,0,29.87,49,15,19,3
12,18,3,0,54,0,151,718,553,548,704,36,21,67,17,12,0,29.87,34,17,14,3
12,18,3,0,4,0,85,187,559,555,644,36,21,67,17,12,0,29.87,34,17,13,3
12,18,3,0,18,0,144,509,556,556,700,36,21,67,17,12,0,29.87,34,17,19,3
12,18,3,3,30,1,176,944,480,560,656,36,21,67,17,12,0,29.87,34,17,17,3
12,18,3,6,47,0,116,427,570,560,686,36,21,67,17,12,0,29.87,34,17,28,3
12,18,3,2,55,0,387,2422,560,561,767,36,21,67,17,12,0,29.87,34,17,26,3
12,18,3,3,58,0,231,1598,564,561,855,36,21,67,17,12,0,29.87,34,17,21,3
12,18,3,1,4,0,77,187,565,562,642,36,21,67,17,12,0,29.87,34,17,16,3
12,18,3,3,61,0,184,1041,560,562,744,36,21,67,17,12,0,29.87,34,17,16,3
12,18,3,3,28,0,376,2475,569,564,765,36,21,67,17,12,0,29.87,34,17,16,3
12,18,3,3,56,0,397,2586,560,566,777,36,21,67,17,12,0,29.87,34,17,17,3
12,18,3,4,10,1,146,636,523,572,669,36,21,67,17,12,0,29.87,34,17,14,3
12,18,3,2,57,0,402,2569,575,572,797,36,21,67,17,12,0,29.87,34,17,41,3
12,18,3,8,13,0,122,483,580,574,702,36,21,67,17,12,0,29.87,34,17,16,3
12,18,3,4,56,0,416,2586,580,576,816,36,21,67,17,12,0,29.87,34,17,32,3
12,18,3,0,37,0,95,290,580,577,675,36,21,67,17,12,0,29.87,34,17,17,3
12,18,3,1,28,1,398,2475,540,580,758,36,21,67,17,12,0,29.87,34,17,17,3
12,18,3,4,28,0,385,2475,585,584,790,36,21,67,17,12,0,29.87,34,17,14,3
12,18,3,4,2,1,277,1521,545,586,762,36,21,67,17,12,0,29.87,34,17,20,3
12,18,3,3,20,0,188,1069,589,587,777,36,21,67,17,12,0,29.87,34,17,14,3
12,18,3,0,24,0,147,665,582,590,729,36,21,67,17,12,0,29.87,34,17,19,3
12,18,3,3,6,1,75,266,455,592,530,37,22,67,15,14,0,29.85,34,17,20,3
12,18,3,0,48,0,100,288,599,593,699,37,22,67,15,14,0,29.85,34,17,23,3
12,18,3,5,21,0,685,4983,600,599,985,37,22,67,15,14,0,29.85,34,17,37,3
12,18,3,4,26,1,162,828,500,610,662,37,22,67,15,14,0,29.85,18,26,20,3
12,18,3,3,7,0,83,301,615,616,698,37,22,67,15,14,0,29.85,18,26,17,3
12,18,3,4,12,1,132,541,460,617,592,37,22,67,15,14,0,29.85,18,26,18,3
12,18,3,3,28,0,374,2475,630,635,824,37,22,67,15,14,0,29.85,18,26,12,3
12,18,3,0,47,1,118,427,490,637,608,37,22,67,15,14,0,29.85,18,26,11,3
12,18,3,0,4,0,80,187,635,643,715,37,22,67,15,14,0,29.85,18,26,14,3
12,18,3,1,42,0,362,2153,644,645,886,37,22,67,15,14,0,29.85,18,26,15,3
12,18,3,3,30,0,173,944,647,645,820,37,22,67,15,14,0,29.85,18,26,14,3
12,18,3,4,59,0,334,1990,656,656,870,38,21,62,15,18,0,29.83,18,26,31,0
12,18,3,1,28,0,389,2475,660,658,869,38,21,62,15,18,0,29.83,18,26,18,0
12,18,3,1,2,0,262,1521,665,665,867,38,21,62,15,18,0,29.83,30,20,17,0
12,18,3,4,55,0,385,2422,675,670,880,38,21,62,15,18,0,29.83,30,20,22,0
12,18,3,3,4,0,70,187,677,672,747,38,21,62,15,18,0,29.83,30,20,19,0
12,18,3,4,32,0,200,1029,679,676,819,38,21,62,15,18,0,29.83,30,20,20,0
12,18,3,1,19,0,297,1746,680,680,857,38,21,62,15,18,0,29.83,30,20,13,0
12,18,3,4,31,0,191,1089,685,680,876,38,21,62,15,18,0,29.83,30,20,20,0
12,18,3,4,27,0,368,2248,675,682,863,38,21,62,15,18,0,29.83,30,20,17,0
12,18,3,4,1,0,160,760,685,683,845,38,21,62,15,18,0,29.83,30,20,18,0
12,18,3,4,20,0,193,1069,684,684,877,38,21,62,15,18,0,29.83,30,20,18,0
12,18,3,2,56,0,407,2586,690,687,917,38,21,62,15,18,0,29.83,30,20,23,0
12,18,3,2,28,0,395,2475,690,687,905,38,21,62,15,18,0,29.83,30,20,31,0
12,18,3,6,48,0,91,288,695,687,786,38,21,62,15,18,0,29.83,30,20,16,0
12,18,3,4,12,0,128,541,695,690,823,38,21,62,15,18,0,29.83,30,20,21,0
12,18,3,4,28,0,381,2475,700,701,901,38,21,62,15,18,0,29.83,30,20,12,0
12,18,3,7,36,0,174,740,700,701,814,38,21,62,15,18,0,29.83,30,20,23,0
12,18,3,4,64,0,179,1005,710,703,889,38,21,62,15,18,0,29.83,30,20,17,0
12,18,3,0,63,1,92,209,660,704,752,38,21,62,15,18,0,29.83,30,20,11,0
12,18,3,0,47,0,117,427,705,705,822,38,21,62,15,18,0,29.83,30,20,11,0
12,18,3,6,47,0,110,427,720,713,830,36,21,67,15,18,0,29.82,30,20,13,0
12,18,3,3,56,1,393,2586,660,715,873,36,21,67,15,18,0,29.82,30,20,28,0
12,18,3,4,58,0,227,1598,720,717,1007,36,21,67,15,18,0,29.82,30,20,12,0
12,18,3,1,12,0,127,541,720,717,847,36,21,67,15,18,0,29.82,30,20,11,0
12,18,3,3,28,1,377,2475,689,717,886,36,21,67,15,18,0,29.82,30,20,14,0
12,18,3,8,15,0,78,213,723,721,801,36,21,67,15,18,0,29.82,25,25,13,0
12,18,3,4,30,1,181,944,685,722,866,36,21,67,15,18,0,29.82,25,25,10,0
12,18,3,0,11,0,119,425,740,734,859,36,21,67,15,18,0,29.82,25,25,29,0
12,18,3,8,15,1,87,213,675,739,762,36,21,67,15,18,0,29.82,25,25,25,0
12,18,3,1,28,0,389,2475,750,742,959,36,21,67,15,18,0,29.82,25,25,20,0
12,18,3,8,4,0,77,187,735,744,812,36,21,67,15,18,0,29.82,25,25,27,0
12,18,3,0,6,0,95,266,756,747,851,36,21,67,15,18,0,29.82,25,25,21,0
12,18,3,0,15,0,87,213,761,756,848,36,21,67,15,18,0,29.82,25,25,16,0
12,18,3,3,50,1,77,264,725,761,802,36,21,67,15,18,0,29.82,25,25,18,0
12,18,3,6,41,0,65,94,780,774,845,34,19,67,15,25,33,29.82,25,25,21,1
12,18,3,4,56,1,412,2586,685,777,917,34,19,67,15,25,33,29.82,25,25,16,1
12,18,3,3,4,0,69,187,783,779,852,34,19,67,15,25,33,29.82,25,25,20,1
12,18,3,1,31,0,191,1089,780,779,971,34,19,67,15,25,33,29.82,25,25,22,1
12,18,3,0,47,0,115,427,785,782,900,34,19,67,15,25,33,29.82,29,40,26,1
12,18,3,2,28,0,395,2475,785,785,1000,34,19,67,15,25,33,29.82,29,40,29,1
12,18,3,4,18,0,124,509,780,787,904,34,19,67,15,25,33,29.82,29,40,23,1
12,18,3,1,42,0,359,2153,810,807,1049,34,19,67,15,25,33,29.82,29,40,18,1
12,18,3,0,22,0,88,228,810,807,898,34,19,67,15,25,33,29.82,29,40,14,1
12,18,3,4,2,0,265,1521,815,809,1020,34,19,67,15,25,33,29.82,29,40,19,1
12,18,3,1,12,0,130,541,810,809,940,34,19,67,15,25,33,29.82,29,40,22,1
12,18,3,6,3,0,164,765,815,811,919,34,19,67,15,25,33,29.82,29,40,27,1
12,18,3,3,6,1,71,266,759,812,830,34,19,67,15,25,33,29.82,29,40,19,1
12,18,3,0,7,0,101,301,815,815,916,34,19,67,15,25,33,29.82,29,40,27,1
12,18,3,3,39,1,181,1028,685,815,866,34,19,67,15,25,33,29.82,29,40,32,1
12,18,3,4,28,0,383,2475,820,819,1023,34,19,67,15,25,33,29.82,29,40,32,1
12,18,3,3,20,0,187,1069,825,821,1012,34,19,67,15,25,33,29.82,29,40,24,1
12,18,3,3,10,0,132,636,839,831,971,35,19,64,16,23,31,29.83,29,40,29,1
12,18,3,4,1,0,163,760,854,849,1017,35,19,64,16,23,31,29.83,27,39,25,1
12,18,3,3,39,0,180,1028,858,860,1038,35,19,64,16,23,31,29.83,27,39,16,1
12,18,3,3,58,0,228,1598,855,864,1143,35,19,64,16,23,31,29.83,27,39,20,1
12,18,3,3,7,0,83,301,876,873,959,35,19,64,16,23,31,29.83,27,39,20,1
12,18,3,3,28,0,376,2475,880,874,1076,35,19,64,16,23,31,29.83,27,39,22,1
12,18,3,6,43,0,104,340,884,875,988,35,19,64,16,23,31,29.83,27,39,18,1
12,18,3,3,64,0,183,1005,889,888,1072,35,19,64,16,23,31,29.83,27,39,15,1
12,18,3,0,54,0,152,718,891,889,1043,35,19,64,16,23,31,29.83,27,39,39,1
12,18,3,3,54,0,141,718,886,890,1027,35,19,64,16,23,31,29.83,27,39,11,1
12,18,3,1,31,0,199,1089,885,890,1084,35,19,64,16,23,31,29.83,27,39,16,1
12,18,3,0,46,0,89,273,895,892,984,35,18,61,15,16,28,29.84,27,39,24,0
12,18,3,0,15,0,99,213,895,892,994,35,18,61,15,16,28,29.84,27,39,12,0
12,18,3,4,23,0,268,1417,895,893,1103,35,18,61,15,16,28,29.84,27,39,16,0
12,18,3,0,11,0,131,425,895,894,1026,35,18,61,15,16,28,29.84,27,39,29,0
12,18,3,3,33,0,211,1182,899,896,1050,35,18,61,15,16,28,29.84,27,39,15,0
12,18,3,4,26,0,167,828,899,896,1066,35,18,61,15,16,28,29.84,27,39,25,0
12,18,3,1,28,0,388,2475,900,896,1108,35,18,61,15,16,28,29.84,27,39,25,0
12,18,3,0,6,0,99,266,905,901,1004,35,18,61,15,16,28,29.84,33,34,30,0
12,18,3,1,17,1,259,1391,890,912,1089,35,18,61,15,16,28,29.84,33,34,39,0
12,18,3,4,27,1,368,2248,895,916,1083,35,18,61,15,16,28,29.84,33,34,36,0
12,18,3,0,48,0,110,288,920,917,1030,35,18,61,15,16,28,29.84,33,34,37,0
12,18,3,3,1,0,160,760,921,920,1081,35,18,61,15,16,28,29.84,33,34,36,0
12,18,3,6,48,0,97,288,930,922,1027,35,18,61,15,16,28,29.84,33,34,38,0
12,18,3,6,24,0,150,665,930,925,1080,35,18,61,15,16,28,29.84,33,34,36,0
12,18,3,4,28,0,391,2475,929,929,1140,35,18,61,15,16,28,29.84,33,34,33,0
12,18,3,4,10,1,147,636,819,932,966,35,18,61,15,16,28,29.84,33,34,40,0
12,18,3,6,37,0,93,290,935,934,1028,35,18,61,15,16,28,29.84,33,34,33,0
12,18,3,6,41,0,76,94,930,942,1006,35,18,61,15,16,28,29.84,33,34,35,0
12,18,3,6,9,0,81,184,959,948,1040,35,18,61,15,16,28,29.84,33,34,39,0
12,18,3,3,51,0,199,1074,960,956,1159,32,20,75,8,24,37,29.88,33,34,34,10
12,18,3,3,36,1,173,740,969,1000,1082,30,20,82,8,21,29,29.89,29,35,31,10
12,18,3,3,58,1,235,1598,954,1003,1249,30,21,85,15,17,26,29.89,29,35,39,9
12,18,3,3,60,0,379,2521,1019,1025,1218,30,21,85,15,17,26,29.89,35,30,38,9
12,18,3,3,20,0,187,1069,1060,1074,1247,31,17,69,15,15,0,29.92,35,30,40,0
12,18,3,3,30,0,179,944,1079,1083,1258,31,17,69,15,15,0,29.92,39,36,41,0
12,18,3,1,42,1,363,2153,985,1091,1228,31,17,69,15,15,0,29.92,39,36,40,0
12,18,3,6,14,1,142,589,990,1105,1132,31,17,69,15,15,0,29.92,39,36,19,0
12,18,3,3,42,0,337,2153,1117,1113,1334,31,17,69,15,15,0,29.92,39,36,14,0
12,18,3,3,35,0,370,2429,1110,1114,1300,31,17,69,15,15,0,29.92,39,36,27,0
12,18,3,3,34,0,392,2576,1120,1116,1332,31,17,69,15,15,0,29.92,39,36,23,0
12,18,3,3,49,0,369,2411,1139,1134,1328,31,17,69,15,15,0,29.92,39,36,40,0
12,18,3,6,43,1,108,340,1019,1134,1127,31,17,69,15,15,0,29.92,39,36,35,0
12,18,3,0,14,0,144,589,1139,1137,1283,31,17,69,15,15,0,29.92,39,36,24,0
12,18,3,4,30,1,188,944,973,1139,1161,31,17,69,15,15,0,29.92,39,36,38,0
12,18,3,4,1,0,172,760,1126,1139,1298,31,17,69,15,15,0,29.92,39,36,19,0
12,18,3,3,63,0,76,209,1139,1144,1215,31,17,69,15,15,0,29.92,41,30,36,0
12,18,3,4,16,0,295,1626,1135,1146,1310,31,17,69,15,15,0,29.92,41,30,29,0
12,18,3,4,17,1,265,1391,1105,1150,1310,31,17,69,15,15,0,29.92,41,30,40,0
12,18,3,7,3,1,169,765,1100,1153,1209,31,17,69,15,15,0,29.92,41,30,26,0
12,18,3,2,55,1,391,2422,1120,1157,1331,31,17,69,15,15,0,29.92,41,30,19,0
12,18,3,3,20,1,188,1069,1125,1160,1313,31,17,69,15,15,0,29.92,41,30,18,0
12,18,3,4,31,0,201,1089,1165,1160,1366,31,17,69,15,15,0,29.92,41,30,34,0
12,18,3,1,12,1,137,541,1139,1161,1276,27,17,81,7,14,0,29.94,41,30,22,9
12,18,3,1,31,1,204,1089,1109,1175,1313,27,17,81,7,14,0,29.94,41,30,35,9
12,18,3,1,31,1,201,1089,1080,1181,1281,27,17,81,7,14,0,29.94,41,30,38,9
12,18,3,4,64,1,186,1005,1169,1187,1355,27,17,81,7,14,0,29.94,41,30,33,9
12,18,3,4,27,1,371,2248,1169,1189,1360,27,17,81,7,14,0,29.94,41,30,37,9
12,18,3,4,2,1,266,1521,1139,1193,1345,27,17,81,7,14,0,29.94,41,30,38,9
12,18,3,4,32,1,207,1029,1168,1306,1315,28,17,78,16,21,26,29.98,30,32,31,10
12,18,3,3,27,1,347,2248,1290,1327,17,27,11,66,16,28,32,30.0,22,34,32,1
12,18,3,3,38,0,59,150,1370,1380,1429,25,10,69,7,21,30,30.04,19,20,22,10
12,18,3,1,2,1,263,1521,1305,1384,68,25,10,69,7,21,30,30.04,19,20,40,10
12,18,3,3,30,1,168,944,1319,1385,47,25,10,69,7,21,30,30.04,19,20,31,10
12,18,3,3,4,1,68,187,1360,1405,1428,25,10,69,7,21,30,30.04,19,20,33,10
12,18,3,0,37,1,104,290,1289,1409,1393,25,10,69,7,21,30,30.04,19,20,39,10
12,18,3,3,58,0,226,1598,1412,1415,258,25,10,69,7,21,30,30.04,19,20,31,10
12,18,3,1,28,1,392,2475,1290,1415,62,25,10,69,7,21,30,30.04,19,20,40,10
12,18,3,3,5,1,223,1576,1439,55,282,21,58,50,16,28,39,30.1,14,10,18,1
12,18,3,1,4,1,76,187,1390,62,26,21,58,50,16,28,39,30.1,3,3,33,1
12,18,3,3,6,1,74,266,1378,62,12,21,58,50,16,28,39,30.1,3,3,18,1
12,18,3,8,15,1,80,213,1319,155,1399,19,58,54,16,23,35,30.13,2,2,19,1
12,19,4,3,5,0,223,1576,301,299,584,17,47,56,16,21,30,30.22,1,3,15,3
12,19,4,3,20,0,185,1069,301,301,486,17,47,56,16,21,30,30.22,9,21,10,3
12,19,4,3,28,0,386,2475,330,330,536,17,47,56,16,21,30,30.22,9,21,17,3
12,19,4,1,42,0,365,2153,345,345,590,17,47,56,16,21,30,30.22,9,21,21,3
12,19,4,3,10,0,132,636,350,345,482,17,47,56,16,21,30,30.22,9,21,15,3
12,19,4,3,7,0,85,301,360,352,445,17,36,54,8,24,31,30.24,9,21,15,3
12,19,4,1,28,0,394,2475,360,357,574,17,36,54,8,24,31,30.24,9,21,18,3
12,19,4,4,1,0,158,760,360,360,518,17,36,54,8,24,31,30.24,20,21,17,3
12,19,4,3,29,0,384,2465,360,361,564,17,36,54,8,24,31,30.24,20,21,17,3
12,18,3,3,7,1,85,301,1320,378,1405,17,36,54,8,24,31,30.24,17,21,26,3
12,19,4,1,15,0,91,213,390,384,481,17,36,54,8,24,31,30.24,20,21,18,3
12,19,4,1,17,0,253,1391,390,389,583,17,36,54,8,24,31,30.24,20,21,17,3
12,19,4,1,42,0,360,2153,390,390,630,17,36,54,8,24,31,30.24,20,21,19,3
12,19,4,1,31,1,202,1089,372,412,574,18,47,54,16,22,30,30.3,20,21,16,3
12,19,4,4,59,0,340,1990,409,415,629,18,47,54,16,22,30,30.3,20,21,18,3
12,19,4,3,56,0,402,2586,415,415,637,18,47,54,16,22,30,30.3,20,21,21,3
12,19,4,3,33,0,216,1182,409,415,565,18,47,54,16,22,30,30.3,20,21,30,3
12,19,4,4,4,0,81,187,420,417,501,18,47,54,16,22,30,30.3,20,21,17,3
12,19,4,3,27,1,357,2248,360,417,537,18,47,54,16,22,30,30.3,20,21,22,3
12,19,4,4,55,0,390,2422,420,418,630,18,47,54,16,22,30,30.3,20,21,26,3
12,19,4,4,56,0,409,2586,420,418,649,18,47,54,16,22,30,30.3,20,21,19,3
12,19,4,4,32,0,205,1029,420,420,565,18,47,54,16,22,30,30.3,39,35,18,3
12,19,4,1,31,0,204,1089,420,422,624,18,47,54,16,22,30,30.3,39,35,24,3
12,19,4,2,56,0,407,2586,420,426,647,18,47,54,16,22,30,30.3,39,35,28,3
12,19,4,3,63,0,73,209,415,429,488,18,47,54,16,22,30,30.3,39,35,22,3
12,19,4,3,30,0,184,944,415,430,599,18,47,54,16,22,30,30.3,39,35,18,3
12,19,4,6,48,0,93,288,450,445,543,18,47,54,16,22,30,30.3,39,35,23,3
12,19,4,2,55,0,387,2422,450,445,657,18,47,54,16,22,30,30.3,39,35,37,3
12,19,4,1,4,0,80,187,449,446,529,18,47,54,16,22,30,30.3,39,35,18,3
12,19,4,3,64,0,187,1005,455,446,642,18,47,54,16,22,30,30.3,39,35,26,3
12,19,4,1,28,0,393,2475,450,447,663,18,47,54,16,22,30,30.3,39,35,19,3
12,19,4,3,1,0,163,760,443,454,606,18,47,54,16,22,30,30.3,39,35,27,3
12,19,4,3,39,0,183,1028,454,456,637,18,47,54,16,22,30,30.3,39,35,31,3
12,19,4,3,39,1,178,1028,389,457,567,18,47,54,16,22,30,30.3,39,35,26,3
12,19,4,3,26,0,162,828,463,463,625,18,47,54,16,22,30,30.3,39,35,27,3
12,19,4,4,12,0,132,541,460,464,592,18,47,54,16,22,30,30.3,39,35,24,3
12,19,4,3,59,0,330,1990,454,465,664,18,47,54,16,22,30,30.3,39,35,26,3
12,19,4,6,47,0,113,427,480,472,593,19,58,54,16,23,32,30.32,39,35,24,3
12,19,4,2,28,1,395,2475,450,472,665,19,58,54,16,23,32,30.32,39,35,28,3
12,19,4,4,33,0,215,1182,475,472,630,19,58,54,16,23,32,30.32,39,35,23,3
12,19,4,3,6,1,75,266,455,474,530,19,58,54,16,23,32,30.32,39,35,20,3
12,19,4,4,23,0,270,1417,480,477,690,19,58,54,16,23,32,30.32,39,35,21,3
12,19,4,4,58,0,229,1598,485,479,774,19,58,54,16,23,32,30.32,39,35,27,3
12,19,4,3,50,1,82,264,457,479,539,19,58,54,16,23,32,30.32,39,35,20,3
12,19,4,3,51,1,200,1074,408,481,608,19,58,54,16,23,32,30.32,52,19,21,3
12,19,4,0,36,0,182,740,488,483,610,19,58,54,16,23,32,30.32,52,19,36,3
12,19,4,4,20,0,196,1069,485,483,681,19,58,54,16,23,32,30.32,52,19,26,3
12,19,4,4,31,0,195,1089,485,484,680,19,58,54,16,23,32,30.32,52,19,33,3
12,19,4,4,27,0,371,2248,485,484,676,19,58,54,16,23,32,30.32,52,19,23,3
12,19,4,4,52,0,395,2446,485,485,700,19,58,54,16,23,32,30.32,52,19,36,3
12,19,4,1,12,0,142,541,480,487,622,19,58,54,16,23,32,30.32,52,19,27,3
12,19,4,3,36,1,168,740,465,487,573,19,58,54,16,23,32,30.32,52,19,27,3
12,19,4,0,47,0,118,427,490,487,608,19,58,54,16,23,32,30.32,52,19,32,3
